"","store","depvar","week","price","price_dominicks","price_premium","price_national","display_dominicks","display_premium","display_national","display","iv","quarter"
"3064",73,8.68067166040002,52,-3.19570876558667,-3.52230625428812,-3.1328414875264,-3.47074844462327,0,0,1,0,150.9,"Q3"
"3065",73,10.157819645,53,-3.37498153953126,-3.52230625428812,-3.01148063052213,-3.47074844462327,0,0,1,1,150.9,"Q3"
"3066",73,8.3635757028,54,-3.19570876558667,-3.57666746350701,-3.01148063052213,-3.42171901738295,0,0,1,0,150.9,"Q3"
"3067",73,8.42156296040003,55,-3.19570876558667,-3.57666746350701,-3.01148063052213,-3.42171901738295,1,0,0,0,150.9,"Q3"
"3068",73,9.59260508690002,56,-3.19570876558667,-3.57666746350701,-3.01148063052213,-3.47074844462327,0,1,1,0,147.2,"Q4"
"3069",73,11.271210528,57,-3.47074844462327,-3.33033126579352,-3.02748097186857,-3.47074844462327,0,0,1,1,147.2,"Q4"
"3070",73,8.7540029335,58,-3.25272843291405,-4.02785482095327,-3.06360969595708,-3.47074844462327,1,1,0,0,147.2,"Q4"
"3071",73,9.16951837750003,59,-3.19570876558667,-3.69514906712753,-3.06360969595708,-3.47074844462327,0,0,1,0,147.2,"Q4"
"3072",73,10.843494811,60,-3.47074844462327,-3.69514906712753,-3.06360969595708,-3.47074844462327,1,0,1,1,120.9,"Q4"
"3073",73,8.85023096560004,61,-3.19570876558667,-3.90424086498609,-3.06360969595708,-3.47074844462327,0,1,1,0,120.9,"Q4"
"3074",73,11.374123062,62,-3.47074844462327,-4.16893341921317,-3.06360969595708,-3.37498153953126,0,0,1,1,120.9,"Q4"
"3075",73,9.89222436029996,64,-3.19570876558667,-3.33033126579352,-3.06360969595708,-3.47074844462327,1,0,1,0,120.9,"Q4"
"3076",73,9.57498348560002,69,-3.47074844462327,-3.52230625428812,-3.52230625428812,-3.47074844462327,0,1,1,0,114.4,"Q1"
"3077",73,8.78385589659998,70,-3.3841559158073,-4.16893341921317,-3.20722520764823,-3.3841559158073,1,0,1,0,114.4,"Q1"
"3078",73,9.19583568579999,71,-3.3841559158073,-3.52230625428812,-3.20722520764823,-3.63415455442469,0,0,1,0,114.4,"Q1"
"3079",73,10.828381173,72,-3.47074844462327,-3.52230625428812,-3.06360969595708,-3.63415455442469,0,0,1,1,114.4,"Q1"
"3080",73,9.25263328419997,73,-3.3841559158073,-3.7601069634023,-3.06360969595708,-3.47074844462327,1,0,0,0,114.4,"Q1"
"3081",73,9.23405689859997,74,-3.40746699467575,-3.7601069634023,-3.24660037288306,-3.47074844462327,0,0,1,0,114.4,"Q1"
"3082",73,8.95467362900003,75,-3.40746699467575,-3.52230625428812,-3.16934188974592,-3.7601069634023,0,0,1,0,114.4,"Q1"
"3083",73,9.17616292019996,76,-3.40746699467575,-3.52230625428812,-3.06360969595708,-3.7601069634023,0,0,1,0,114.4,"Q1"
"3084",73,10.860843449,77,-3.47074844462327,-3.52230625428812,-3.06360969595708,-3.3841559158073,1,0,1,1,114.4,"Q1"
"3085",73,8.63621989780004,78,-3.3841559158073,-4.22075848707776,-3.06360969595708,-3.3841559158073,1,0,0,0,111.7,"Q1"
"3086",73,10.276980281,81,-3.63415455442469,-3.69514906712753,-3.7601069634023,-3.47074844462327,1,1,0,0,111.7,"Q1"
"3087",73,10.177476298,86,-3.47074844462327,-3.52230625428812,-3.47074844462327,-3.7601069634023,0,1,0,0,111,"Q2"
"3088",73,9.52952111149995,88,-3.47074844462327,-3.52230625428812,-3.33033126579352,-3.7601069634023,0,1,1,0,111,"Q2"
"3089",73,9.44208681210002,89,-3.47074844462327,-3.69514906712753,-3.06360969595708,-3.7601069634023,1,0,0,0,111,"Q2"
"3090",73,9.42674124240004,90,-3.47074844462327,-3.69514906712753,-3.06360969595708,-4.16893341921317,0,0,1,0,111,"Q2"
"3091",73,9.46218799139997,91,-3.47074844462327,-3.63415455442469,-3.47074844462327,-3.47074844462327,0,0,1,0,111,"Q2"
"3092",73,11.098137029,92,-3.7601069634023,-3.92777136239629,-3.47074844462327,-3.7601069634023,1,1,1,1,111,"Q2"
"3093",73,11.6296768579999,94,-3.63415455442469,-3.63415455442469,-3.06360969595708,-3.47074844462327,0,0,1,1,111,"Q2"
"3094",73,9.32366905730002,96,-3.47074844462327,-3.69514906712753,-3.47074844462327,-3.47074844462327,1,1,0,0,111,"Q3"
"3095",73,9.70014662849998,97,-3.47074844462327,-3.69514906712753,-3.47074844462327,-3.47074844462327,0,0,1,0,111,"Q3"
"3096",73,9.32936707840001,98,-3.47074844462327,-3.63415455442469,-3.0647718489887,-3.51177984130113,0,1,1,0,111,"Q3"
"3097",73,9.21512888869999,99,-3.47074844462327,-4.16893341921317,-3.37498153953126,-3.51177984130113,1,0,1,0,107.2,"Q3"
"3098",73,9.25263328419997,100,-3.47074844462327,-4.16893341921317,-3.37498153953126,-3.52230625428812,0,0,0,0,107.2,"Q3"
"3099",73,11.953706236,102,-3.90424086498609,-3.7601069634023,-3.14728217168119,-3.47074844462327,0,0,1,1,107.2,"Q3"
"3100",73,9.5660548548,103,-3.47074844462327,-3.82957933621707,-3.14728217168119,-3.47074844462327,0,0,1,0,107.2,"Q3"
"3101",73,9.3350328159,104,-3.47074844462327,-3.82957933621707,-3.47074844462327,-3.47074844462327,0,1,1,0,107.4,"Q3"
"3102",73,10.934249174,105,-3.47074844462327,-3.82957933621707,-3.14728217168119,-3.47074844462327,0,0,1,1,107.4,"Q3"
"3103",73,9.43188264189999,106,-3.47074844462327,-3.7014582363208,-3.24660037288306,-3.63415455442469,1,1,1,0,107.4,"Q3"
"3104",73,9.89867599549999,108,-3.57666746350701,-3.7014582363208,-3.47074844462327,-3.51702919718728,0,1,0,0,116,"Q4"
"3105",73,9.7610019042,109,-3.57666746350701,-3.7014582363208,-3.14728217168119,-3.51702919718728,1,0,0,0,116,"Q4"
"3106",73,9.53878043690001,111,-3.47074844462327,-3.7014582363208,-3.20722520764823,-3.52230625428812,0,1,1,0,116,"Q4"
"3107",73,10.309485852,113,-3.47074844462327,-3.7014582363208,-3.14728217168119,-3.48084954060977,1,0,0,0,127.3,"Q4"
"3108",73,9.56156046519999,114,-3.47074844462327,-3.7014582363208,-3.14728217168119,-3.48084954060977,0,0,1,0,127.3,"Q4"
"3109",73,9.72722758709997,115,-3.47074844462327,-3.7014582363208,-3.47074844462327,-3.52230625428812,0,1,1,0,127.3,"Q4"
"3110",73,9.3462688892,116,-3.47074844462327,-3.7014582363208,-3.14728217168119,-3.90424086498609,1,0,0,0,127.3,"Q4"
"3111",73,9.39532504620004,117,-3.47074844462327,-3.7014582363208,-3.14728217168119,-3.69514906712753,0,0,0,0,131.5,"Q4"
"3112",73,9.14248970509999,118,-3.47074844462327,-3.7014582363208,-3.14728217168119,-3.52230625428812,1,0,0,0,131.5,"Q4"
"3113",73,9.16282938930003,119,-3.47074844462327,-3.7014582363208,-3.14728217168119,-3.63415455442469,0,0,1,0,131.5,"Q4"
"3114",73,10.215667097,121,-3.47074844462327,-3.7014582363208,-3.28758971741625,-3.57666746350701,0,0,0,0,135.1,"Q1"
"3115",73,8.79361207160002,122,-3.47074844462327,-3.7014582363208,-3.33033126579352,-3.7601069634023,0,1,1,0,135.1,"Q1"
"3116",73,10.112126418,123,-3.24660037288306,-3.7014582363208,-3.33033126579352,-3.7601069634023,0,0,1,1,135.1,"Q1"
"3117",73,8.5656023306,125,-3.24660037288306,-3.7014582363208,-3.15092516295969,-3.57666746350701,0,0,0,0,135.1,"Q1"
"3118",73,8.62479120200004,126,-3.28758971741625,-3.7014582363208,-3.15092516295969,-3.7601069634023,0,0,1,0,134.7,"Q1"
"3119",73,8.91247327449998,127,-3.47074844462327,-3.7014582363208,-3.47074844462327,-4.16893341921317,0,1,0,0,134.7,"Q1"
"3120",73,9.38462975710001,130,-3.28758971741625,-3.7014582363208,-3.57666746350701,-3.63415455442469,1,0,0,0,134.7,"Q1"
"3121",73,10.206255262,131,-3.47074844462327,-3.7014582363208,-3.57666746350701,-3.69514906712753,0,0,1,1,134.7,"Q1"
"3122",73,10.072386089,132,-3.47074844462327,-3.7014582363208,-3.57666746350701,-3.69514906712753,0,1,0,0,134.7,"Q1"
"3123",73,9.89222436029996,134,-3.47074844462327,-3.7014582363208,-3.24259235148552,-3.90424086498609,0,1,1,1,134.3,"Q2"
"3124",73,9.01869548770001,136,-3.28758971741625,-3.90424086498609,-3.18432344336154,-3.63415455442469,1,0,0,0,134.3,"Q2"
"3125",73,10.912321002,137,-3.57666746350701,-3.90424086498609,-3.18432344336154,-3.57666746350701,0,0,1,1,134.3,"Q2"
"3126",73,8.83171191779997,138,-3.28758971741625,-3.63415455442469,-3.3887748616636,-3.57666746350701,0,1,1,0,134.3,"Q2"
"3127",73,9.20230820029997,139,-3.28758971741625,-3.63415455442469,-3.18432344336154,-3.57666746350701,0,1,1,0,126.2,"Q2"
"3128",73,9.09335701649998,140,-3.28758971741625,-3.57666746350701,-3.18432344336154,-3.57666746350701,0,0,0,0,126.2,"Q2"
"3129",73,10.678030371,141,-3.57666746350701,-3.63415455442469,-3.18432344336154,-3.57666746350701,0,0,1,1,126.2,"Q2"
"3130",73,8.82232217749998,142,-3.28758971741625,-3.63415455442469,-3.18432344336154,-3.57666746350701,0,0,1,0,126.2,"Q2"
"3131",73,8.34853782539999,143,-3.24660037288306,-3.63415455442469,-3.24660037288306,-3.57666746350701,0,1,1,0,118.5,"Q2"
"3132",73,8.85023096560004,144,-3.24660037288306,-3.57666746350701,-3.24660037288306,-3.57666746350701,0,0,0,0,118.5,"Q2"
"3133",73,8.72323127479999,145,-3.24660037288306,-3.57666746350701,-3.47074844462327,-3.57666746350701,0,1,1,0,118.5,"Q2"
"3134",73,8.64751945309997,146,-3.24660037288306,-3.57666746350701,-3.18432344336154,-3.57666746350701,0,1,1,0,118.5,"Q2"
"3135",73,10.201515917,147,-3.46501536245128,-3.57666746350701,-3.44104329020936,-3.57666746350701,0,0,1,1,115.5,"Q3"
"3136",73,9.10764297370002,149,-3.24660037288306,-3.57666746350701,-3.18432344336154,-3.57666746350701,0,0,0,0,115.5,"Q3"
"3137",73,10.77895629,150,-3.33033126579352,-3.63415455442469,-3.18432344336154,-3.57666746350701,0,1,1,1,115.5,"Q3"
"3138",73,8.81284343350004,151,-3.24660037288306,-3.7601069634023,-3.18432344336154,-3.57666746350701,1,0,0,0,115.5,"Q3"
"3139",73,11.595500349,153,-3.47074844462327,-3.57666746350701,-3.18432344336154,-3.57666746350701,0,0,1,1,114.5,"Q3"
"3140",73,10.91115346,154,-3.47074844462327,-3.69514906712753,-3.18432344336154,-3.57666746350701,0,1,1,1,114.5,"Q3"
"3141",73,10.053285918,155,-3.63415455442469,-3.90424086498609,-3.2587217334154,-3.57666746350701,0,1,1,0,114.5,"Q3"
"3142",73,9.70014662849998,156,-3.63415455442469,-3.57666746350701,-3.2587217334154,-3.65206548099122,0,1,1,0,112.5,"Q3"
"3143",73,8.60153433980004,158,-3.24660037288306,-3.65206548099122,-3.2587217334154,-3.69514906712753,0,0,1,0,112.5,"Q3"
"3144",73,11.202915981,160,-3.42171901738295,-3.65206548099122,-3.2587217334154,-3.57666746350701,0,0,1,1,106.5,"Q4"
"3145",74,10.385419753,41,-3.47074844462327,-3.24660037288306,-3.16934188974592,-3.29178259567629,0,0,1,1,160,"Q2"
"3146",74,8.65869275369998,42,-3.06360969595708,-3.24660037288306,-3.01148063052213,-3.52230625428812,0,0,1,0,160,"Q2"
"3147",74,8.48961642359998,43,-3.06360969595708,-3.24660037288306,-3.01148063052213,-3.47074844462327,0,0,1,0,160.4,"Q3"
"3148",74,10.761470976,44,-3.20722520764823,-3.24660037288306,-3.01148063052213,-3.25062452318278,0,0,1,1,160.4,"Q3"
"3149",74,8.3635757028,45,-3.06360969595708,-3.24660037288306,-3.01148063052213,-3.28758971741625,0,0,0,0,160.4,"Q3"
"3150",74,8.69148257649997,46,-3.06360969595708,-3.24660037288306,-3.09762658123533,-3.57666746350701,0,1,1,0,160.4,"Q3"
"3151",74,10.227308672,47,-3.28758971741625,-3.42171901738295,-3.09762658123533,-3.25062452318278,1,0,1,1,160.8,"Q3"
"3152",74,8.51559191000002,48,-3.06360969595708,-3.42171901738295,-3.01148063052213,-3.28758971741625,0,0,1,0,160.8,"Q3"
"3153",74,8.46294817659997,50,-3.06360969595708,-3.42171901738295,-3.1328414875264,-3.47074844462327,0,1,1,0,160.8,"Q3"
"3154",74,8.55333223800003,52,-3.06360969595708,-3.52230625428812,-3.1328414875264,-3.47074844462327,0,0,1,0,150.9,"Q3"
"3155",74,10.069679727,53,-3.37498153953126,-3.52230625428812,-3.01148063052213,-3.47074844462327,0,0,1,1,150.9,"Q3"
"3156",74,8.42156296040003,54,-3.06360969595708,-3.57666746350701,-3.01148063052213,-3.29178259567629,0,0,1,0,150.9,"Q3"
"3157",74,8.64751945309997,55,-3.06360969595708,-3.57666746350701,-3.01148063052213,-3.29178259567629,1,0,0,0,150.9,"Q3"
"3158",74,11.098137029,57,-3.47074844462327,-3.24660037288306,-3.02748097186857,-3.47074844462327,0,0,1,1,147.2,"Q4"
"3159",74,8.18423477410002,58,-3.0975744967786,-3.94377170374273,-3.06360969595708,-3.47074844462327,1,1,0,0,147.2,"Q4"
"3160",74,8.46294817659997,59,-3.06360969595708,-3.69514906712753,-3.06360969595708,-3.47074844462327,0,0,1,0,147.2,"Q4"
"3161",74,8.31776616669999,61,-3.06360969595708,-3.90424086498609,-3.06360969595708,-3.47074844462327,0,1,1,0,120.9,"Q4"
"3162",74,10.7142399750001,62,-3.47074844462327,-4.16893341921317,-3.06360969595708,-3.2188758248682,0,0,1,1,120.9,"Q4"
"3163",74,9.71956471440003,63,-3.47074844462327,-3.69514906712753,-3.06360969595708,-3.33033126579352,1,0,0,0,120.9,"Q4"
"3164",74,9.50599061410004,64,-3.06360969595708,-3.24660037288306,-3.06360969595708,-3.47074844462327,1,0,1,0,120.9,"Q4"
"3165",74,9.41115651140004,67,-3.47074844462327,-3.37498153953126,-3.28758971741625,-3.47074844462327,0,0,1,0,117.8,"Q4"
"3166",74,9.60992153690002,69,-3.47074844462327,-3.37498153953126,-3.52230625428812,-3.47074844462327,0,1,1,0,114.4,"Q1"
"3167",74,8.5656023306,70,-3.2587217334154,-4.16893341921317,-3.20722520764823,-3.30022146432215,1,0,1,0,114.4,"Q1"
"3168",74,8.77400360019999,71,-3.2587217334154,-3.37498153953126,-3.20722520764823,-3.63415455442469,0,0,1,0,114.4,"Q1"
"3169",74,10.858383424,72,-3.47074844462327,-3.37498153953126,-3.01148063052213,-3.63415455442469,0,0,1,1,114.4,"Q1"
"3170",74,8.96290412809996,73,-3.2587217334154,-3.7601069634023,-3.01148063052213,-3.47074844462327,1,0,0,0,114.4,"Q1"
"3171",74,9.04923221160001,74,-3.27925633585711,-3.7601069634023,-3.24660037288306,-3.47074844462327,0,0,1,0,114.4,"Q1"
"3172",74,8.74385056200001,75,-3.27925633585711,-3.37498153953126,-3.16934188974592,-3.7601069634023,0,0,1,0,114.4,"Q1"
"3173",74,9.38999170020003,76,-3.27925633585711,-3.37498153953126,-3.01148063052213,-3.7601069634023,0,0,1,0,114.4,"Q1"
"3174",74,10.336827197,77,-3.47074844462327,-3.47074844462327,-3.01148063052213,-3.37498153953126,1,0,1,1,114.4,"Q1"
"3175",74,8.60153433980004,78,-3.2587217334154,-4.07270538711862,-3.01148063052213,-3.37498153953126,1,0,0,0,111.7,"Q1"
"3176",74,9.98192897880002,79,-3.2587217334154,-3.37498153953126,-3.01148063052213,-3.57666746350701,0,0,1,0,111.7,"Q1"
"3177",74,11.781057678,80,-3.63415455442469,-3.37498153953126,-3.01148063052213,-3.37498153953126,0,0,1,1,111.7,"Q1"
"3178",74,9.2887817983,83,-3.42171901738295,-3.69514906712753,-3.47074844462327,-4.03666545063542,0,1,0,0,111.7,"Q2"
"3179",74,8.93800657649997,84,-3.42171901738295,-4.16893341921317,-3.01148063052213,-3.57666746350701,1,0,0,0,111.7,"Q2"
"3180",74,9.12172771360001,85,-3.42171901738295,-3.37498153953126,-3.47074844462327,-3.57666746350701,1,1,0,0,111.7,"Q2"
"3181",74,10.21332243,86,-3.42171901738295,-3.37498153953126,-3.47074844462327,-3.7601069634023,0,1,0,0,111,"Q2"
"3182",74,8.90381521169997,88,-3.34351827007548,-3.37498153953126,-3.33033126579352,-3.7601069634023,0,1,1,0,111,"Q2"
"3183",74,8.7540029335,89,-3.34351827007548,-3.69514906712753,-3.01148063052213,-3.7601069634023,1,0,0,0,111,"Q2"
"3184",74,8.97916464900004,90,-3.34351827007548,-3.69514906712753,-3.01148063052213,-4.03666545063542,0,0,1,0,111,"Q2"
"3185",74,8.62479120200004,91,-3.34351827007548,-3.42171901738295,-3.47074844462327,-3.34351827007548,0,0,1,0,111,"Q2"
"3186",74,10.179906433,92,-3.63415455442469,-3.81529337896959,-3.47074844462327,-3.63415455442469,1,1,1,1,111,"Q2"
"3187",74,9.52017524910003,93,-3.34351827007548,-3.90424086498609,-3.06360969595708,-3.90424086498609,0,1,0,0,111,"Q2"
"3188",74,10.712816487,94,-3.63415455442469,-3.52230625428812,-3.03071199245002,-3.34351827007548,0,0,1,1,111,"Q2"
"3189",74,9.63952200670001,95,-3.63415455442469,-3.52230625428812,-3.47074844462327,-3.34351827007548,0,0,1,0,111,"Q3"
"3190",74,8.40737832540001,96,-3.34351827007548,-3.69514906712753,-3.47074844462327,-3.34351827007548,1,1,0,0,111,"Q3"
"3191",74,8.54090971799997,97,-3.34351827007548,-3.69514906712753,-3.47074844462327,-3.47074844462327,0,0,1,0,111,"Q3"
"3192",74,8.34853782539999,98,-3.34351827007548,-3.52230625428812,-3.08505150577583,-3.47074844462327,0,1,1,0,111,"Q3"
"3193",74,8.37839078850004,99,-3.34351827007548,-4.16893341921317,-3.37498153953126,-3.47074844462327,1,0,1,0,107.2,"Q3"
"3194",74,8.37839078850004,100,-3.34351827007548,-4.16893341921317,-3.37498153953126,-3.52230625428812,0,0,0,0,107.2,"Q3"
"3195",74,9.01869548770001,101,-3.34351827007548,-3.7601069634023,-3.28758971741625,-3.37498153953126,1,0,0,0,107.2,"Q3"
"3196",74,11.8100032590001,102,-3.90424086498609,-3.7601069634023,-3.14728217168119,-3.37498153953126,0,0,1,1,107.2,"Q3"
"3197",74,8.31776616669999,103,-3.34351827007548,-3.82957933621707,-3.14728217168119,-3.47074844462327,0,0,1,0,107.2,"Q3"
"3198",74,8.65869275369998,104,-3.34351827007548,-3.82957933621707,-3.47074844462327,-3.47074844462327,0,1,1,0,107.4,"Q3"
"3199",74,9.7610019042,105,-3.47074844462327,-3.82957933621707,-3.14728217168119,-3.47074844462327,0,0,1,1,107.4,"Q3"
"3200",74,9.03408040660004,106,-3.47074844462327,-3.7014582363208,-3.24660037288306,-3.63415455442469,1,1,1,0,107.4,"Q3"
"3201",74,9.4867592521,107,-3.52230625428812,-3.7014582363208,-3.14728217168119,-3.63415455442469,0,0,1,0,107.4,"Q3"
"3202",74,9.72722758709997,108,-3.57666746350701,-3.7014582363208,-3.47074844462327,-3.47074844462327,0,1,0,0,116,"Q4"
"3203",74,9.3406666337,109,-3.57666746350701,-3.7014582363208,-3.14728217168119,-3.46074836128869,1,0,0,0,116,"Q4"
"3204",74,9.14931567009999,111,-3.34351827007548,-3.7014582363208,-3.20722520764823,-3.47074844462327,0,1,1,0,116,"Q4"
"3205",74,8.84101431049997,113,-3.34351827007548,-3.7014582363208,-3.14728217168119,-3.47074844462327,1,0,0,0,127.3,"Q4"
"3206",74,8.76405326930003,114,-3.34351827007548,-3.7014582363208,-3.14728217168119,-3.48084954060977,0,0,1,0,127.3,"Q4"
"3207",74,9.09335701649998,115,-3.47074844462327,-3.7014582363208,-3.47074844462327,-3.47074844462327,0,1,1,0,127.3,"Q4"
"3208",74,8.9871968207,116,-3.47074844462327,-3.7014582363208,-3.14728217168119,-3.90424086498609,1,0,0,0,127.3,"Q4"
"3209",74,8.90381521169997,117,-3.47074844462327,-3.7014582363208,-3.14728217168119,-3.69514906712753,0,0,0,0,131.5,"Q4"
"3210",74,8.5026885052,118,-3.34351827007548,-3.7014582363208,-3.14728217168119,-3.52230625428812,1,0,0,0,131.5,"Q4"
"3211",74,8.69148257649997,119,-3.34351827007548,-3.7014582363208,-3.14728217168119,-3.63415455442469,0,0,1,0,131.5,"Q4"
"3212",74,9.78650419709995,120,-3.47074844462327,-3.7014582363208,-3.28758971741625,-3.63415455442469,1,0,1,1,131.5,"Q4"
"3213",74,9.74237939209997,121,-3.47074844462327,-3.7014582363208,-3.28758971741625,-3.57666746350701,0,0,0,0,135.1,"Q1"
"3214",74,8.61323037960001,122,-3.47074844462327,-3.7014582363208,-3.33033126579352,-3.7601069634023,0,1,1,0,135.1,"Q1"
"3215",74,8.37839078850004,125,-3.24660037288306,-3.7014582363208,-3.06360969595708,-3.57666746350701,0,0,0,0,135.1,"Q1"
"3216",74,8.60153433980004,126,-3.18055696056606,-3.7014582363208,-3.06360969595708,-3.7601069634023,0,0,1,0,134.7,"Q1"
"3217",74,8.84101431049997,127,-3.47074844462327,-3.7014582363208,-3.47074844462327,-4.16893341921317,0,1,0,0,134.7,"Q1"
"3218",74,9.37923890839995,129,-3.47074844462327,-3.7014582363208,-3.47074844462327,-3.57666746350701,0,1,1,0,134.7,"Q1"
"3219",74,8.51559191000002,130,-3.18055696056606,-3.7014582363208,-3.57666746350701,-3.63415455442469,1,0,0,0,134.7,"Q1"
"3220",74,9.84585843970004,131,-3.47074844462327,-3.7014582363208,-3.57666746350701,-3.69514906712753,0,0,1,1,134.7,"Q1"
"3221",74,9.98192897880002,134,-3.47074844462327,-3.7014582363208,-3.24259235148552,-3.90424086498609,0,1,1,1,134.3,"Q2"
"3222",74,9.44208681210002,135,-3.47074844462327,-3.7014582363208,-3.24259235148552,-3.63415455442469,0,0,0,0,134.3,"Q2"
"3223",74,8.55333223800003,136,-3.18055696056606,-3.90424086498609,-3.07707791300794,-3.63415455442469,1,0,0,0,134.3,"Q2"
"3224",74,9.88898286629998,137,-3.47074844462327,-3.90424086498609,-3.07707791300794,-3.57666746350701,0,0,1,1,134.3,"Q2"
"3225",74,8.11012680190003,138,-3.18055696056606,-3.52230625428812,-3.35240721749272,-3.57666746350701,0,1,1,0,134.3,"Q2"
"3226",74,9.29468152039999,140,-3.18055696056606,-3.47074844462327,-3.09762658123533,-3.57666746350701,0,0,0,0,126.2,"Q2"
"3227",74,10.345091707,141,-3.47074844462327,-3.63415455442469,-3.06360969595708,-3.57666746350701,0,0,1,1,126.2,"Q2"
"3228",74,8.5026885052,142,-3.18055696056606,-3.63415455442469,-3.09762658123533,-3.57666746350701,0,0,1,0,126.2,"Q2"
"3229",74,8.16621626860002,143,-3.16934188974592,-3.63415455442469,-3.24660037288306,-3.57666746350701,0,1,1,0,118.5,"Q2"
"3230",74,8.58969988220001,144,-3.16934188974592,-3.47074844462327,-3.24660037288306,-3.57666746350701,0,0,0,0,118.5,"Q2"
"3231",74,8.48961642359998,145,-3.16934188974592,-3.47074844462327,-3.47074844462327,-3.57666746350701,0,1,1,0,118.5,"Q2"
"3232",74,8.64751945309997,146,-3.16934188974592,-3.47074844462327,-3.06360969595708,-3.57666746350701,0,1,1,0,118.5,"Q2"
"3233",74,8.78385589659998,149,-3.16934188974592,-3.47074844462327,-3.06360969595708,-3.57666746350701,0,0,0,0,115.5,"Q3"
"3234",74,10.573980043,150,-3.33033126579352,-3.63415455442469,-3.1328414875264,-3.57666746350701,0,1,1,1,115.5,"Q3"
"3235",74,8.60153433980004,151,-3.16934188974592,-3.7601069634023,-3.06360969595708,-3.57666746350701,1,0,0,0,115.5,"Q3"
"3236",74,11.409518595,153,-3.47074844462327,-3.47074844462327,-3.06360969595708,-3.57666746350701,0,0,1,1,114.5,"Q3"
"3237",74,10.820737824,154,-3.47074844462327,-3.57666746350701,-3.1328414875264,-3.57666746350701,0,1,1,1,114.5,"Q3"
"3238",74,10.016816238,155,-3.63415455442469,-3.90424086498609,-3.13643215565713,-3.57666746350701,0,1,1,0,114.5,"Q3"
"3239",74,9.5012173353,156,-3.63415455442469,-3.47074844462327,-3.24660037288306,-3.65206548099122,0,1,1,0,112.5,"Q3"
"3240",74,9.85261522220004,157,-3.47074844462327,-3.54369744426944,-3.24660037288306,-3.57666746350701,0,0,1,1,112.5,"Q3"
"3241",74,8.46294817659997,158,-3.16934188974592,-3.54369744426944,-3.13643215565713,-3.69514906712753,0,0,1,0,112.5,"Q3"
"3242",74,8.48961642359998,159,-3.24660037288306,-3.7601069634023,-3.13643215565713,-3.69514906712753,0,1,0,0,112.5,"Q3"
"3243",74,11.359307976,160,-3.37498153953126,-3.54369744426944,-3.13643215565713,-3.57666746350701,0,0,1,1,106.5,"Q4"
"3244",75,8.31776616669999,40,-3.00515149547048,-3.69514906712753,-3.16934188974592,-3.54369744426944,1,1,1,0,160,"Q2"
"3245",75,8.46294817659997,42,-3.00515149547048,-3.16934188974592,-2.99886216656292,-3.52230625428812,0,0,1,0,160,"Q2"
"3246",75,8.40737832540001,43,-3.00515149547048,-3.16934188974592,-2.99886216656292,-3.47074844462327,0,0,1,0,160.4,"Q3"
"3247",75,10.418464547,44,-3.20722520764823,-3.16934188974592,-2.99886216656292,-3.18432344336154,0,0,1,1,160.4,"Q3"
"3248",75,8.21932609390002,45,-3.00515149547048,-3.16934188974592,-2.99886216656292,-3.57666746350701,0,0,0,0,160.4,"Q3"
"3249",75,9.07153796909997,46,-3.00515149547048,-3.16934188974592,-3.09762658123533,-3.57666746350701,0,1,1,0,160.4,"Q3"
"3250",75,10.247927959,47,-3.28758971741625,-3.42171901738295,-3.09762658123533,-3.18432344336154,1,0,1,1,160.8,"Q3"
"3251",75,8.11012680190003,48,-3.00515149547048,-3.42171901738295,-2.99886216656292,-3.28758971741625,0,0,1,0,160.8,"Q3"
"3252",75,8.12917499690002,50,-3.00515149547048,-3.42171901738295,-3.1328414875264,-3.47074844462327,0,1,1,0,160.8,"Q3"
"3253",75,8.47637119690002,51,-3.00515149547048,-3.52230625428812,-3.1328414875264,-3.33033126579352,1,0,1,0,160.8,"Q3"
"3254",75,8.30201780980003,52,-3.00515149547048,-3.52230625428812,-3.1328414875264,-3.47074844462327,0,0,1,0,150.9,"Q3"
"3255",75,9.79009486520004,53,-3.37498153953126,-3.52230625428812,-2.99886216656292,-3.47074844462327,0,0,1,1,150.9,"Q3"
"3256",75,7.92008319910002,54,-3.00515149547048,-3.57666746350701,-2.99886216656292,-3.47074844462327,0,0,1,0,150.9,"Q3"
"3257",75,8.18423477410002,55,-3.00515149547048,-3.57666746350701,-2.99886216656292,-3.47074844462327,1,0,0,0,150.9,"Q3"
"3258",75,9.2214781164,56,-3.00515149547048,-3.57666746350701,-3.06360969595708,-3.47074844462327,0,1,1,0,147.2,"Q4"
"3259",75,10.645043872,57,-3.47074844462327,-3.16934188974592,-3.06360969595708,-3.47074844462327,0,0,1,1,147.2,"Q4"
"3260",75,8.43554920239998,58,-3.11256479958781,-3.94377170374273,-3.06360969595708,-3.47074844462327,1,1,0,0,147.2,"Q4"
"3261",75,8.00903068509998,59,-3.00515149547048,-3.69514906712753,-3.06360969595708,-3.47074844462327,0,0,1,0,147.2,"Q4"
"3262",75,10.680975882,60,-3.47074844462327,-3.69514906712753,-3.06360969595708,-3.47074844462327,1,0,1,1,120.9,"Q4"
"3263",75,8.05070338149999,61,-3.00515149547048,-3.90424086498609,-3.06360969595708,-3.47074844462327,0,1,1,0,120.9,"Q4"
"3264",75,10.8459916909999,62,-3.47074844462327,-4.16893341921317,-3.06360969595708,-3.16934188974592,0,0,1,1,120.9,"Q4"
